Timestamp,District_ID,Latitude,Longitude,Area_Type,Pop_Density,Temperature,Relative_Humidity,Wind_Speed,PM1,PM2.5,UM003,Hour,DayOfWeek,Month
2022-05-24 08:00:00,Dong_Da,21.012,105.828,3,37000,24.1,94,5.0,23.82,40.3,1601.0,8,1,5
2022-05-24 09:00:00,Dong_Da,21.012,105.828,3,37000,24.5,94,5.9,23.82,40.3,1601.0,9,1,5
2022-05-24 10:00:00,Dong_Da,21.012,105.828,3,37000,24.6,95,6.9,23.82,40.3,1601.0,10,1,5
2022-05-24 11:00:00,Dong_Da,21.012,105.828,3,37000,25.1,92,8.0,23.82,40.3,1601.0,11,1,5
2022-05-24 12:00:00,Dong_Da,21.012,105.828,3,37000,26.4,84,7.5,23.82,40.3,1601.0,12,1,5
2022-05-24 13:00:00,Dong_Da,21.012,105.828,3,37000,27.1,81,8.5,23.82,40.3,1601.0,13,1,5
2022-05-24 14:00:00,Dong_Da,21.012,105.828,3,37000,27.4,80,9.2,23.82,40.3,1601.0,14,1,5
2022-05-24 15:00:00,Dong_Da,21.012,105.828,3,37000,27.4,80,9.3,23.82,40.3,1601.0,15,1,5
2022-05-24 16:00:00,Dong_Da,21.012,105.828,3,37000,27.4,80,6.3,23.82,40.3,1601.0,16,1,5
2022-05-24 17:00:00,Dong_Da,21.012,105.828,3,37000,27.2,80,6.9,23.82,40.3,1601.0,17,1,5
2022-05-24 18:00:00,Dong_Da,21.012,105.828,3,37000,26.5,85,4.8,23.82,40.3,1601.0,18,1,5
2022-05-24 19:00:00,Dong_Da,21.012,105.828,3,37000,25.2,93,5.3,23.82,40.3,1601.0,19,1,5
2022-05-24 20:00:00,Dong_Da,21.012,105.828,3,37000,24.8,95,4.8,23.82,40.3,1601.0,20,1,5
2022-05-24 21:00:00,Dong_Da,21.012,105.828,3,37000,24.6,97,3.3,23.82,40.3,1601.0,21,1,5
2022-05-24 22:00:00,Dong_Da,21.012,105.828,3,37000,24.3,98,3.2,23.82,40.3,1601.0,22,1,5
2022-05-24 23:00:00,Dong_Da,21.012,105.828,3,37000,24.2,98,2.2,23.82,40.3,1601.0,23,1,5
2022-05-25 00:00:00,Dong_Da,21.012,105.828,3,37000,24.2,98,3.1,23.82,40.3,1601.0,0,2,5
2022-05-25 01:00:00,Dong_Da,21.012,105.828,3,37000,23.9,98,5.0,23.82,40.3,1601.0,1,2,5
2022-05-25 02:00:00,Dong_Da,21.012,105.828,3,37000,23.8,98,7.1,23.82,40.3,1601.0,2,2,5
2022-05-25 03:00:00,Dong_Da,21.012,105.828,3,37000,23.9,97,3.4,23.82,40.3,1601.0,3,2,5
2022-05-25 04:00:00,Dong_Da,21.012,105.828,3,37000,23.8,97,4.1,23.82,40.3,1601.0,4,2,5
2022-05-25 05:00:00,Dong_Da,21.012,105.828,3,37000,23.5,98,3.0,23.82,40.3,1601.0,5,2,5
2022-05-25 06:00:00,Dong_Da,21.012,105.828,3,37000,24.0,97,4.1,23.82,40.3,1601.0,6,2,5
2022-05-25 07:00:00,Dong_Da,21.012,105.828,3,37000,24.6,96,3.7,23.82,40.3,1601.0,7,2,5
2022-05-25 08:00:00,Dong_Da,21.012,105.828,3,37000,25.8,89,4.3,23.82,40.3,1601.0,8,2,5
2022-05-25 09:00:00,Dong_Da,21.012,105.828,3,37000,26.5,84,2.8,23.82,40.3,1601.0,9,2,5
2022-05-25 10:00:00,Dong_Da,21.012,105.828,3,37000,28.0,76,3.1,23.82,40.3,1601.0,10,2,5
2022-05-25 11:00:00,Dong_Da,21.012,105.828,3,37000,29.2,75,3.8,23.82,40.3,1601.0,11,2,5
2022-05-25 12:00:00,Dong_Da,21.012,105.828,3,37000,30.0,71,3.9,23.82,40.3,1601.0,12,2,5
2022-05-25 13:00:00,Dong_Da,21.012,105.828,3,37000,30.7,67,3.2,23.82,40.3,1601.0,13,2,5
2022-05-25 14:00:00,Dong_Da,21.012,105.828,3,37000,31.5,64,1.6,23.82,40.3,1601.0,14,2,5
2022-05-25 15:00:00,Dong_Da,21.012,105.828,3,37000,31.0,68,3.9,23.82,40.3,1601.0,15,2,5
2022-05-25 16:00:00,Dong_Da,21.012,105.828,3,37000,30.5,71,8.5,23.82,40.3,1601.0,16,2,5
2022-05-25 17:00:00,Dong_Da,21.012,105.828,3,37000,29.3,78,14.8,23.82,40.3,1601.0,17,2,5
2022-05-25 18:00:00,Dong_Da,21.012,105.828,3,37000,27.8,85,13.7,23.82,40.3,1601.0,18,2,5
2022-05-25 19:00:00,Dong_Da,21.012,105.828,3,37000,27.3,89,10.5,23.82,40.3,1601.0,19,2,5
2022-05-25 20:00:00,Dong_Da,21.012,105.828,3,37000,27.0,90,10.3,23.82,40.3,1601.0,20,2,5
2022-05-25 21:00:00,Dong_Da,21.012,105.828,3,37000,26.6,92,8.9,23.82,40.3,1601.0,21,2,5
2022-05-25 22:00:00,Dong_Da,21.012,105.828,3,37000,26.3,94,10.3,23.82,40.3,1601.0,22,2,5
2022-05-25 23:00:00,Dong_Da,21.012,105.828,3,37000,26.1,95,10.2,23.82,40.3,1601.0,23,2,5
2022-05-26 00:00:00,Dong_Da,21.012,105.828,3,37000,25.8,96,10.2,23.82,40.3,1601.0,0,3,5
2022-05-26 01:00:00,Dong_Da,21.012,105.828,3,37000,25.5,96,10.0,23.82,40.3,1601.0,1,3,5
2022-05-26 02:00:00,Dong_Da,21.012,105.828,3,37000,25.4,96,9.4,23.82,40.3,1601.0,2,3,5
2022-05-26 03:00:00,Dong_Da,21.012,105.828,3,37000,25.2,97,8.3,23.82,40.3,1601.0,3,3,5
2022-05-26 04:00:00,Dong_Da,21.012,105.828,3,37000,25.1,97,8.4,23.82,40.3,1601.0,4,3,5
2022-05-26 05:00:00,Dong_Da,21.012,105.828,3,37000,25.0,98,8.2,23.82,40.3,1601.0,5,3,5
2022-05-26 06:00:00,Dong_Da,21.012,105.828,3,37000,25.4,96,7.1,23.82,40.3,1601.0,6,3,5
2022-05-26 07:00:00,Dong_Da,21.012,105.828,3,37000,26.6,91,8.2,23.82,40.3,1601.0,7,3,5
2022-05-26 08:00:00,Dong_Da,21.012,105.828,3,37000,28.0,85,7.1,23.82,40.3,1601.0,8,3,5
2022-05-26 09:00:00,Dong_Da,21.012,105.828,3,37000,29.0,82,5.1,23.82,40.3,1601.0,9,3,5
2022-05-26 10:00:00,Dong_Da,21.012,105.828,3,37000,29.8,79,4.0,23.82,40.3,1601.0,10,3,5
2022-05-26 11:00:00,Dong_Da,21.012,105.828,3,37000,30.4,79,4.4,23.82,40.3,1601.0,11,3,5
2022-05-26 12:00:00,Dong_Da,21.012,105.828,3,37000,30.5,79,4.7,23.82,40.3,1601.0,12,3,5
2022-05-26 13:00:00,Dong_Da,21.012,105.828,3,37000,31.1,78,6.9,23.82,40.3,1601.0,13,3,5
2022-05-26 14:00:00,Dong_Da,21.012,105.828,3,37000,31.4,77,6.7,23.82,40.3,1601.0,14,3,5
2022-05-26 15:00:00,Dong_Da,21.012,105.828,3,37000,29.1,84,10.9,23.82,40.3,1601.0,15,3,5
2022-05-26 16:00:00,Dong_Da,21.012,105.828,3,37000,29.6,82,6.6,23.82,40.3,1601.0,16,3,5
2022-05-26 17:00:00,Dong_Da,21.012,105.828,3,37000,29.9,80,8.4,23.82,40.3,1601.0,17,3,5
2022-05-26 18:00:00,Dong_Da,21.012,105.828,3,37000,28.9,86,4.6,23.82,40.3,1601.0,18,3,5
2022-05-26 19:00:00,Dong_Da,21.012,105.828,3,37000,28.5,90,8.8,23.82,40.3,1601.0,19,3,5
2022-05-26 20:00:00,Dong_Da,21.012,105.828,3,37000,28.0,90,9.7,23.82,40.3,1601.0,20,3,5
2022-05-26 21:00:00,Dong_Da,21.012,105.828,3,37000,27.4,90,8.8,23.82,40.3,1601.0,21,3,5
2022-05-26 22:00:00,Dong_Da,21.012,105.828,3,37000,27.1,91,8.5,23.82,40.3,1601.0,22,3,5
2022-05-26 23:00:00,Dong_Da,21.012,105.828,3,37000,27.0,93,8.7,23.82,40.3,1601.0,23,3,5
2022-05-27 00:00:00,Dong_Da,21.012,105.828,3,37000,26.8,95,7.7,23.82,40.3,1601.0,0,4,5
2022-05-27 01:00:00,Dong_Da,21.012,105.828,3,37000,26.5,96,7.4,23.82,40.3,1601.0,1,4,5
2022-05-27 02:00:00,Dong_Da,21.012,105.828,3,37000,24.6,100,12.9,23.82,40.3,1601.0,2,4,5
2022-05-27 03:00:00,Dong_Da,21.012,105.828,3,37000,24.9,96,9.5,23.82,40.3,1601.0,3,4,5
2022-05-27 04:00:00,Dong_Da,21.012,105.828,3,37000,25.1,96,5.2,23.82,40.3,1601.0,4,4,5
2022-05-27 05:00:00,Dong_Da,21.012,105.828,3,37000,24.8,97,8.2,23.82,40.3,1601.0,5,4,5
2022-05-27 06:00:00,Dong_Da,21.012,105.828,3,37000,24.9,96,2.9,23.82,40.3,1601.0,6,4,5
2022-05-27 07:00:00,Dong_Da,21.012,105.828,3,37000,25.7,96,10.3,23.82,40.3,1601.0,7,4,5
2022-05-27 08:00:00,Dong_Da,21.012,105.828,3,37000,25.9,94,9.6,23.82,40.3,1601.0,8,4,5
2022-05-27 09:00:00,Dong_Da,21.012,105.828,3,37000,26.4,90,7.9,23.82,40.3,1601.0,9,4,5
2022-05-27 10:00:00,Dong_Da,21.012,105.828,3,37000,27.9,84,5.5,23.82,40.3,1601.0,10,4,5
2022-05-27 11:00:00,Dong_Da,21.012,105.828,3,37000,29.0,80,2.3,23.82,40.3,1601.0,11,4,5
2022-05-27 12:00:00,Dong_Da,21.012,105.828,3,37000,30.0,76,3.3,23.82,40.3,1601.0,12,4,5
2022-05-27 13:00:00,Dong_Da,21.012,105.828,3,37000,30.5,76,3.4,23.82,40.3,1601.0,13,4,5
2022-05-27 14:00:00,Dong_Da,21.012,105.828,3,37000,30.8,76,4.3,23.82,40.3,1601.0,14,4,5
2022-05-27 15:00:00,Dong_Da,21.012,105.828,3,37000,30.0,80,6.3,23.82,40.3,1601.0,15,4,5
2022-05-27 16:00:00,Dong_Da,21.012,105.828,3,37000,29.4,84,4.0,23.82,40.3,1601.0,16,4,5
2022-05-27 17:00:00,Dong_Da,21.012,105.828,3,37000,27.8,89,8.8,23.82,40.3,1601.0,17,4,5
2022-05-27 18:00:00,Dong_Da,21.012,105.828,3,37000,27.0,92,9.2,23.82,40.3,1601.0,18,4,5
2022-05-27 19:00:00,Dong_Da,21.012,105.828,3,37000,25.9,95,9.4,23.82,40.3,1601.0,19,4,5
2022-05-27 20:00:00,Dong_Da,21.012,105.828,3,37000,26.1,94,7.4,23.82,40.3,1601.0,20,4,5
2022-05-27 21:00:00,Dong_Da,21.012,105.828,3,37000,25.9,96,4.1,23.82,40.3,1601.0,21,4,5
2022-05-27 22:00:00,Dong_Da,21.012,105.828,3,37000,25.6,95,3.6,23.82,40.3,1601.0,22,4,5
2022-05-27 23:00:00,Dong_Da,21.012,105.828,3,37000,25.6,96,3.9,23.82,40.3,1601.0,23,4,5
2022-05-28 00:00:00,Dong_Da,21.012,105.828,3,37000,25.5,97,7.1,23.82,40.3,1601.0,0,5,5
2022-05-28 01:00:00,Dong_Da,21.012,105.828,3,37000,24.6,99,10.0,23.82,40.3,1601.0,1,5,5
2022-05-28 02:00:00,Dong_Da,21.012,105.828,3,37000,24.6,98,7.9,23.82,40.3,1601.0,2,5,5
2022-05-28 03:00:00,Dong_Da,21.012,105.828,3,37000,24.5,98,6.1,23.82,40.3,1601.0,3,5,5
2022-05-28 04:00:00,Dong_Da,21.012,105.828,3,37000,24.6,98,6.4,23.82,40.3,1601.0,4,5,5
2022-05-28 05:00:00,Dong_Da,21.012,105.828,3,37000,24.6,98,6.2,23.82,40.3,1601.0,5,5,5
2022-05-28 06:00:00,Dong_Da,21.012,105.828,3,37000,24.8,98,7.5,23.82,40.3,1601.0,6,5,5
2022-05-28 07:00:00,Dong_Da,21.012,105.828,3,37000,26.2,95,10.5,23.82,40.3,1601.0,7,5,5
2022-05-28 08:00:00,Dong_Da,21.012,105.828,3,37000,27.0,92,9.3,23.82,40.3,1601.0,8,5,5
2022-05-28 09:00:00,Dong_Da,21.012,105.828,3,37000,27.9,90,6.8,23.82,40.3,1601.0,9,5,5
2022-05-28 10:00:00,Dong_Da,21.012,105.828,3,37000,28.9,85,5.1,23.82,40.3,1601.0,10,5,5
2022-05-28 11:00:00,Dong_Da,21.012,105.828,3,37000,30.2,78,5.5,23.82,40.3,1601.0,11,5,5
2022-05-28 12:00:00,Dong_Da,21.012,105.828,3,37000,30.9,78,4.9,23.82,40.3,1601.0,12,5,5
2022-05-28 13:00:00,Dong_Da,21.012,105.828,3,37000,27.9,87,5.4,23.82,40.3,1601.0,13,5,5
2022-05-28 14:00:00,Dong_Da,21.012,105.828,3,37000,27.8,87,2.3,23.82,40.3,1601.0,14,5,5
2022-05-28 15:00:00,Dong_Da,21.012,105.828,3,37000,29.1,82,5.1,23.82,40.3,1601.0,15,5,5
2022-05-28 16:00:00,Dong_Da,21.012,105.828,3,37000,29.8,80,5.2,23.82,40.3,1601.0,16,5,5
2022-05-28 17:00:00,Dong_Da,21.012,105.828,3,37000,28.8,81,12.6,23.82,40.3,1601.0,17,5,5
2022-05-28 18:00:00,Dong_Da,21.012,105.828,3,37000,27.4,88,9.8,23.82,40.3,1601.0,18,5,5
2022-05-28 19:00:00,Dong_Da,21.012,105.828,3,37000,28.1,87,8.3,23.82,40.3,1601.0,19,5,5
2022-05-28 20:00:00,Dong_Da,21.012,105.828,3,37000,27.8,88,8.7,23.82,40.3,1601.0,20,5,5
2022-05-28 21:00:00,Dong_Da,21.012,105.828,3,37000,27.5,89,11.5,23.82,40.3,1601.0,21,5,5
2022-05-28 22:00:00,Dong_Da,21.012,105.828,3,37000,27.1,89,12.2,23.82,40.3,1601.0,22,5,5
2022-05-28 23:00:00,Dong_Da,21.012,105.828,3,37000,26.7,91,11.5,23.82,40.3,1601.0,23,5,5
2022-05-29 00:00:00,Dong_Da,21.012,105.828,3,37000,26.4,93,9.8,23.82,40.3,1601.0,0,6,5
2022-05-29 01:00:00,Dong_Da,21.012,105.828,3,37000,26.2,94,11.2,23.82,40.3,1601.0,1,6,5
2022-05-29 02:00:00,Dong_Da,21.012,105.828,3,37000,26.0,95,8.7,23.82,40.3,1601.0,2,6,5
2022-05-29 03:00:00,Dong_Da,21.012,105.828,3,37000,25.8,96,8.5,23.82,40.3,1601.0,3,6,5
2022-05-29 04:00:00,Dong_Da,21.012,105.828,3,37000,25.5,96,5.0,23.82,40.3,1601.0,4,6,5
2022-05-29 05:00:00,Dong_Da,21.012,105.828,3,37000,25.4,97,4.0,23.82,40.3,1601.0,5,6,5
2022-05-29 06:00:00,Dong_Da,21.012,105.828,3,37000,26.0,96,5.4,23.82,40.3,1601.0,6,6,5
2022-05-29 07:00:00,Dong_Da,21.012,105.828,3,37000,27.0,94,5.8,23.82,40.3,1601.0,7,6,5
2022-05-29 08:00:00,Dong_Da,21.012,105.828,3,37000,29.0,85,6.0,23.82,40.3,1601.0,8,6,5
2022-05-29 09:00:00,Dong_Da,21.012,105.828,3,37000,30.1,80,5.1,23.82,40.3,1601.0,9,6,5
2022-05-29 10:00:00,Dong_Da,21.012,105.828,3,37000,30.2,80,4.5,23.82,40.3,1601.0,10,6,5
2022-05-29 11:00:00,Dong_Da,21.012,105.828,3,37000,30.8,78,3.7,23.82,40.3,1601.0,11,6,5
2022-05-29 12:00:00,Dong_Da,21.012,105.828,3,37000,31.4,78,6.4,23.82,40.3,1601.0,12,6,5
2022-05-29 13:00:00,Dong_Da,21.012,105.828,3,37000,31.0,80,8.2,23.82,40.3,1601.0,13,6,5
2022-05-29 14:00:00,Dong_Da,21.012,105.828,3,37000,30.3,81,8.3,23.82,40.3,1601.0,14,6,5
2022-05-29 15:00:00,Dong_Da,21.012,105.828,3,37000,29.9,84,7.4,23.82,40.3,1601.0,15,6,5
2022-05-29 16:00:00,Dong_Da,21.012,105.828,3,37000,28.0,88,6.2,23.82,40.3,1601.0,16,6,5
2022-05-29 17:00:00,Dong_Da,21.012,105.828,3,37000,27.9,89,5.8,23.82,40.3,1601.0,17,6,5
2022-05-29 18:00:00,Dong_Da,21.012,105.828,3,37000,27.8,92,1.8,23.82,40.3,1601.0,18,6,5
2022-05-29 19:00:00,Dong_Da,21.012,105.828,3,37000,27.4,89,9.4,23.82,40.3,1601.0,19,6,5
2022-05-29 20:00:00,Dong_Da,21.012,105.828,3,37000,27.0,88,7.2,23.82,40.3,1601.0,20,6,5
2022-05-29 21:00:00,Dong_Da,21.012,105.828,3,37000,26.8,88,8.9,23.82,40.3,1601.0,21,6,5
2022-05-29 22:00:00,Dong_Da,21.012,105.828,3,37000,26.8,89,9.7,23.82,40.3,1601.0,22,6,5
2022-05-29 23:00:00,Dong_Da,21.012,105.828,3,37000,26.6,91,8.0,23.82,40.3,1601.0,23,6,5
2022-05-30 00:00:00,Dong_Da,21.012,105.828,3,37000,26.6,92,10.0,23.82,40.3,1601.0,0,0,5
2022-05-30 01:00:00,Dong_Da,21.012,105.828,3,37000,26.5,93,9.4,23.82,40.3,1601.0,1,0,5
2022-05-30 02:00:00,Dong_Da,21.012,105.828,3,37000,26.4,94,7.2,23.82,40.3,1601.0,2,0,5
2022-05-30 03:00:00,Dong_Da,21.012,105.828,3,37000,26.1,95,6.8,23.82,40.3,1601.0,3,0,5
2022-05-30 04:00:00,Dong_Da,21.012,105.828,3,37000,25.6,97,5.1,23.82,40.3,1601.0,4,0,5
2022-05-30 05:00:00,Dong_Da,21.012,105.828,3,37000,25.9,97,4.0,23.82,40.3,1601.0,5,0,5
2022-05-30 06:00:00,Dong_Da,21.012,105.828,3,37000,26.0,97,1.8,23.82,40.3,1601.0,6,0,5
2022-05-30 07:00:00,Dong_Da,21.012,105.828,3,37000,27.5,92,6.6,23.82,40.3,1601.0,7,0,5
2022-05-30 08:00:00,Dong_Da,21.012,105.828,3,37000,28.5,85,4.9,23.82,40.3,1601.0,8,0,5
2022-05-30 09:00:00,Dong_Da,21.012,105.828,3,37000,29.6,79,4.7,23.82,40.3,1601.0,9,0,5
2022-05-30 10:00:00,Dong_Da,21.012,105.828,3,37000,30.0,78,1.5,23.82,40.3,1601.0,10,0,5
2022-05-30 11:00:00,Dong_Da,21.012,105.828,3,37000,30.7,77,1.9,23.82,40.3,1601.0,11,0,5
2022-05-30 12:00:00,Dong_Da,21.012,105.828,3,37000,31.2,77,3.2,23.82,40.3,1601.0,12,0,5
2022-05-30 13:00:00,Dong_Da,21.012,105.828,3,37000,31.5,75,4.2,23.82,40.3,1601.0,13,0,5
2022-05-30 14:00:00,Dong_Da,21.012,105.828,3,37000,26.4,91,13.1,23.82,40.3,1601.0,14,0,5
2022-05-30 15:00:00,Dong_Da,21.012,105.828,3,37000,26.1,90,10.6,23.82,40.3,1601.0,15,0,5
2022-05-30 16:00:00,Dong_Da,21.012,105.828,3,37000,26.8,88,1.0,23.82,40.3,1601.0,16,0,5
2022-05-30 17:00:00,Dong_Da,21.012,105.828,3,37000,27.2,87,2.2,23.82,40.3,1601.0,17,0,5
2022-05-30 18:00:00,Dong_Da,21.012,105.828,3,37000,27.0,88,0.5,23.82,40.3,1601.0,18,0,5
2022-05-30 19:00:00,Dong_Da,21.012,105.828,3,37000,26.9,94,3.5,23.82,40.3,1601.0,19,0,5
2022-05-30 20:00:00,Dong_Da,21.012,105.828,3,37000,26.2,96,3.3,23.82,40.3,1601.0,20,0,5
2022-05-30 21:00:00,Dong_Da,21.012,105.828,3,37000,25.3,97,9.4,23.82,40.3,1601.0,21,0,5
2022-05-30 22:00:00,Dong_Da,21.012,105.828,3,37000,25.0,96,9.8,23.82,40.3,1601.0,22,0,5
2022-05-30 23:00:00,Dong_Da,21.012,105.828,3,37000,24.8,97,4.0,23.82,40.3,1601.0,23,0,5
2022-05-31 00:00:00,Dong_Da,21.012,105.828,3,37000,24.7,97,8.1,23.82,40.3,1601.0,0,1,5
2022-05-31 01:00:00,Dong_Da,21.012,105.828,3,37000,24.7,97,5.4,23.82,40.3,1601.0,1,1,5
2022-05-31 02:00:00,Dong_Da,21.012,105.828,3,37000,24.5,98,5.5,23.82,40.3,1601.0,2,1,5
2022-05-31 03:00:00,Dong_Da,21.012,105.828,3,37000,24.5,97,6.6,23.82,40.3,1601.0,3,1,5
2022-05-31 04:00:00,Dong_Da,21.012,105.828,3,37000,24.2,98,6.8,23.82,40.3,1601.0,4,1,5
2022-05-31 05:00:00,Dong_Da,21.012,105.828,3,37000,24.4,97,7.0,23.82,40.3,1601.0,5,1,5
2022-05-31 06:00:00,Dong_Da,21.012,105.828,3,37000,24.5,96,8.5,23.82,40.3,1601.0,6,1,5
2022-05-31 07:00:00,Dong_Da,21.012,105.828,3,37000,25.0,94,8.0,23.82,40.3,1601.0,7,1,5
2022-05-31 08:00:00,Dong_Da,21.012,105.828,3,37000,25.7,90,2.3,23.82,40.3,1601.0,8,1,5
2022-05-31 09:00:00,Dong_Da,21.012,105.828,3,37000,25.9,89,4.2,23.82,40.3,1601.0,9,1,5
2022-05-31 10:00:00,Dong_Da,21.012,105.828,3,37000,26.8,84,0.5,23.82,40.3,1601.0,10,1,5
2022-05-31 11:00:00,Dong_Da,21.012,105.828,3,37000,27.5,81,2.8,23.82,40.3,1601.0,11,1,5
2022-05-31 12:00:00,Dong_Da,21.012,105.828,3,37000,28.5,78,3.3,23.82,40.3,1601.0,12,1,5
2022-05-31 13:00:00,Dong_Da,21.012,105.828,3,37000,29.0,75,3.4,23.82,40.3,1601.0,13,1,5
2022-05-31 14:00:00,Dong_Da,21.012,105.828,3,37000,29.2,75,7.0,23.82,40.3,1601.0,14,1,5
2022-05-31 15:00:00,Dong_Da,21.012,105.828,3,37000,29.4,76,8.8,23.82,40.3,1601.0,15,1,5
2022-05-31 16:00:00,Dong_Da,21.012,105.828,3,37000,30.0,74,7.3,23.82,40.3,1601.0,16,1,5
2022-05-31 17:00:00,Dong_Da,21.012,105.828,3,37000,29.4,77,9.4,23.82,40.3,1601.0,17,1,5
2022-05-31 18:00:00,Dong_Da,21.012,105.828,3,37000,28.5,82,7.9,23.82,40.3,1601.0,18,1,5
2022-05-31 19:00:00,Dong_Da,21.012,105.828,3,37000,27.5,85,11.8,23.82,40.3,1601.0,19,1,5
2022-05-31 20:00:00,Dong_Da,21.012,105.828,3,37000,26.6,88,11.7,23.82,40.3,1601.0,20,1,5
2022-05-31 21:00:00,Dong_Da,21.012,105.828,3,37000,26.2,90,6.4,23.82,40.3,1601.0,21,1,5
2022-05-31 22:00:00,Dong_Da,21.012,105.828,3,37000,26.0,91,8.1,23.82,40.3,1601.0,22,1,5
2022-05-31 23:00:00,Dong_Da,21.012,105.828,3,37000,26.0,92,8.4,23.82,40.3,1601.0,23,1,5
2022-06-01 00:00:00,Dong_Da,21.012,105.828,3,37000,25.9,93,8.3,23.82,40.3,1601.0,0,2,6
2022-06-01 01:00:00,Dong_Da,21.012,105.828,3,37000,25.8,93,7.1,23.82,40.3,1601.0,1,2,6
2022-06-01 02:00:00,Dong_Da,21.012,105.828,3,37000,25.6,94,8.9,23.82,40.3,1601.0,2,2,6
2022-06-01 03:00:00,Dong_Da,21.012,105.828,3,37000,25.5,94,11.0,23.82,40.3,1601.0,3,2,6
2022-06-01 04:00:00,Dong_Da,21.012,105.828,3,37000,25.3,96,8.8,23.82,40.3,1601.0,4,2,6
2022-06-01 05:00:00,Dong_Da,21.012,105.828,3,37000,25.2,96,5.7,23.82,40.3,1601.0,5,2,6
2022-06-01 06:00:00,Dong_Da,21.012,105.828,3,37000,25.7,95,9.0,23.82,40.3,1601.0,6,2,6
2022-06-01 07:00:00,Dong_Da,21.012,105.828,3,37000,27.0,91,8.9,23.82,40.3,1601.0,7,2,6
2022-06-01 08:00:00,Dong_Da,21.012,105.828,3,37000,28.2,85,13.5,23.82,40.3,1601.0,8,2,6
2022-06-01 09:00:00,Dong_Da,21.012,105.828,3,37000,29.4,79,12.1,23.82,40.3,1601.0,9,2,6
2022-06-01 10:00:00,Dong_Da,21.012,105.828,3,37000,30.3,78,11.4,23.82,40.3,1601.0,10,2,6
2022-06-01 11:00:00,Dong_Da,21.012,105.828,3,37000,31.0,77,10.0,23.82,40.3,1601.0,11,2,6
2022-06-01 12:00:00,Dong_Da,21.012,105.828,3,37000,31.6,76,10.3,23.82,40.3,1601.0,12,2,6
2022-06-01 13:00:00,Dong_Da,21.012,105.828,3,37000,31.9,74,11.1,23.82,40.3,1601.0,13,2,6
2022-06-01 14:00:00,Dong_Da,21.012,105.828,3,37000,32.0,71,12.0,23.82,40.3,1601.0,14,2,6
2022-06-01 15:00:00,Dong_Da,21.012,105.828,3,37000,32.2,68,11.9,23.82,40.3,1601.0,15,2,6
2022-06-01 16:00:00,Dong_Da,21.012,105.828,3,37000,30.9,72,14.8,23.82,40.3,1601.0,16,2,6
2022-06-01 17:00:00,Dong_Da,21.012,105.828,3,37000,29.9,81,13.6,23.82,40.3,1601.0,17,2,6
2022-06-01 18:00:00,Dong_Da,21.012,105.828,3,37000,29.1,84,11.6,23.82,40.3,1601.0,18,2,6
2022-06-01 19:00:00,Dong_Da,21.012,105.828,3,37000,28.0,90,8.2,23.82,40.3,1601.0,19,2,6
2022-06-01 20:00:00,Dong_Da,21.012,105.828,3,37000,28.1,87,12.2,23.82,40.3,1601.0,20,2,6
2022-06-01 21:00:00,Dong_Da,21.012,105.828,3,37000,27.7,85,13.1,23.82,40.3,1601.0,21,2,6
2022-06-01 22:00:00,Dong_Da,21.012,105.828,3,37000,27.4,85,15.6,23.82,40.3,1601.0,22,2,6
2022-06-01 23:00:00,Dong_Da,21.012,105.828,3,37000,27.4,85,16.8,23.82,40.3,1601.0,23,2,6
2022-06-02 00:00:00,Dong_Da,21.012,105.828,3,37000,27.2,84,16.8,23.82,40.3,1601.0,0,3,6
2022-06-02 01:00:00,Dong_Da,21.012,105.828,3,37000,27.1,85,15.5,23.82,40.3,1601.0,1,3,6
2022-06-02 02:00:00,Dong_Da,21.012,105.828,3,37000,26.8,90,13.0,23.82,40.3,1601.0,2,3,6
2022-06-02 03:00:00,Dong_Da,21.012,105.828,3,37000,26.6,93,13.0,23.82,40.3,1601.0,3,3,6
2022-06-02 04:00:00,Dong_Da,21.012,105.828,3,37000,26.5,95,10.4,23.82,40.3,1601.0,4,3,6
2022-06-02 05:00:00,Dong_Da,21.012,105.828,3,37000,26.2,95,9.0,23.82,40.3,1601.0,5,3,6
2022-06-02 06:00:00,Dong_Da,21.012,105.828,3,37000,26.5,94,9.2,23.82,40.3,1601.0,6,3,6
2022-06-02 07:00:00,Dong_Da,21.012,105.828,3,37000,27.3,95,10.7,23.82,40.3,1601.0,7,3,6
2022-06-02 08:00:00,Dong_Da,21.012,105.828,3,37000,28.5,92,10.9,23.82,40.3,1601.0,8,3,6
2022-06-02 09:00:00,Dong_Da,21.012,105.828,3,37000,29.2,88,10.2,23.82,40.3,1601.0,9,3,6
2022-06-02 10:00:00,Dong_Da,21.012,105.828,3,37000,30.4,83,9.7,23.82,40.3,1601.0,10,3,6
2022-06-02 11:00:00,Dong_Da,21.012,105.828,3,37000,32.0,73,10.4,23.82,40.3,1601.0,11,3,6
2022-06-02 12:00:00,Dong_Da,21.012,105.828,3,37000,33.0,65,11.9,23.82,40.3,1601.0,12,3,6
2022-06-02 13:00:00,Dong_Da,21.012,105.828,3,37000,33.3,65,13.1,23.82,40.3,1601.0,13,3,6
2022-06-02 14:00:00,Dong_Da,21.012,105.828,3,37000,33.1,65,12.8,23.82,40.3,1601.0,14,3,6
2022-06-02 15:00:00,Dong_Da,21.012,105.828,3,37000,33.2,64,15.5,23.82,40.3,1601.0,15,3,6
